age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,subscribe,date
57,technician,married,secondary,True,792.0,True,True,unknown,65,2,-1,0.0,True,2008-05-05
42,blue-collar,married,unknown,True,408.0,True,True,unknown,107,2,-1,0.0,True,2008-05-05
51,admin.,married,secondary,True,531.0,True,True,unknown,267,2,-1,0.0,True,2008-05-05
57,retired,married,secondary,True,211.0,True,True,unknown,248,2,-1,0.0,True,2008-05-05
36,services,single,secondary,True,62.0,True,True,unknown,215,2,-1,0.0,True,2008-05-05
53,services,married,unknown,True,257.0,True,True,unknown,209,2,-1,0.0,True,2008-05-05
50,technician,married,secondary,True,1234.0,True,True,unknown,205,2,-1,0.0,True,2008-05-05
54,management,married,tertiary,True,313.0,True,True,unknown,83,2,-1,0.0,True,2008-05-05
55,blue-collar,married,secondary,True,89.0,True,True,unknown,106,3,-1,0.0,True,2008-05-05
44,blue-collar,married,secondary,True,129.0,True,True,unknown,189,2,-1,0.0,True,2008-05-05
43,management,married,unknown,True,0.0,True,True,unknown,105,2,-1,0.0,True,2008-05-05
56,admin.,married,secondary,True,353.0,True,True,unknown,106,2,-1,0.0,True,2008-05-05
54,technician,married,unknown,True,851.0,True,True,unknown,108,2,-1,0.0,True,2008-05-05
55,services,divorced,primary,True,96.0,True,True,unknown,311,2,-1,0.0,True,2008-05-05
37,services,divorced,secondary,True,398.0,True,True,unknown,214,2,-1,0.0,True,2008-05-05
33,admin.,single,tertiary,True,193.0,True,True,unknown,132,2,-1,0.0,True,2008-05-05
46,admin.,married,secondary,True,-358.0,True,True,unknown,358,2,-1,0.0,True,2008-05-05
36,blue-collar,married,secondary,True,539.0,True,True,unknown,453,2,-1,0.0,True,2008-05-05
51,technician,single,secondary,True,0.0,True,True,unknown,364,2,-1,0.0,True,2008-05-05
40,retired,single,primary,True,0.0,True,True,unknown,136,2,-1,0.0,True,2008-05-05
42,blue-collar,married,secondary,True,490.0,True,True,unknown,386,2,-1,0.0,True,2008-05-05
51,blue-collar,married,secondary,True,0.0,True,True,unknown,173,2,-1,0.0,True,2008-05-05
49,blue-collar,married,unknown,True,403.0,True,True,unknown,241,2,-1,0.0,True,2008-05-05
48,management,married,secondary,True,161.0,True,True,unknown,224,3,-1,0.0,True,2008-05-05
32,technician,divorced,tertiary,True,2558.0,True,True,unknown,148,2,-1,0.0,True,2008-05-05
31,admin.,single,secondary,True,98.0,True,True,unknown,196,2,-1,0.0,True,2008-05-05
55,management,single,tertiary,True,115.0,True,True,unknown,111,4,-1,0.0,True,2008-05-05
40,blue-collar,single,secondary,True,436.0,True,True,unknown,231,3,-1,0.0,True,2008-05-05
47,technician,married,tertiary,True,831.0,True,True,unknown,316,3,-1,0.0,True,2008-05-05
57,technician,married,unknown,True,206.0,True,True,unknown,216,3,-1,0.0,True,2008-05-05
41,blue-collar,married,secondary,True,290.0,True,True,unknown,240,2,-1,0.0,True,2008-05-05
48,blue-collar,married,secondary,True,1.0,True,True,unknown,669,3,-1,0.0,True,2008-05-05
42,blue-collar,married,unknown,True,57.0,True,True,unknown,425,2,-1,0.0,True,2008-05-05
30,blue-collar,single,secondary,True,-457.0,True,True,unknown,143,2,-1,0.0,True,2008-05-05
58,management,single,tertiary,True,1387.0,True,True,unknown,174,5,-1,0.0,True,2008-05-05
45,management,divorced,tertiary,True,24598.0,True,True,unknown,313,3,-1,0.0,True,2008-05-05
49,blue-collar,married,secondary,True,30.0,True,True,unknown,135,4,-1,0.0,True,2008-05-05
42,admin.,single,secondary,True,1022.0,True,True,unknown,146,2,-1,0.0,True,2008-05-05
53,technician,married,secondary,True,56.0,True,True,unknown,152,2,-1,0.0,True,2008-05-05
51,admin.,single,secondary,True,-2.0,True,True,unknown,402,3,-1,0.0,True,2008-05-05
32,services,single,secondary,True,121.0,True,True,unknown,213,2,-1,0.0,True,2008-05-05
41,blue-collar,single,secondary,True,842.0,True,True,unknown,144,3,-1,0.0,True,2008-05-05
43,management,divorced,secondary,True,693.0,True,True,unknown,124,3,-1,0.0,True,2008-05-05
40,blue-collar,divorced,secondary,True,-333.0,True,True,unknown,183,2,-1,0.0,True,2008-05-05
50,blue-collar,married,primary,True,1533.0,True,True,unknown,325,2,-1,0.0,True,2008-05-05
34,management,married,tertiary,True,46.0,True,True,unknown,39,4,-1,0.0,True,2008-05-05
53,services,married,unknown,True,18.0,True,True,unknown,503,2,-1,0.0,True,2008-05-05
45,technician,married,secondary,True,44.0,True,True,unknown,95,4,-1,0.0,True,2008-05-05
39,blue-collar,married,primary,True,-100.0,True,True,unknown,680,2,-1,0.0,True,2008-05-05
44,services,married,tertiary,True,510.0,True,True,unknown,421,4,-1,0.0,True,2008-05-05
55,management,married,tertiary,True,685.0,True,True,unknown,174,3,-1,0.0,True,2008-05-05
46,management,single,tertiary,True,187.0,True,True,unknown,113,2,-1,0.0,True,2008-05-05
45,blue-collar,married,secondary,True,66.0,True,True,unknown,808,2,-1,0.0,True,2008-05-05
34,admin.,married,secondary,True,560.0,True,True,unknown,198,3,-1,0.0,True,2008-05-05
36,blue-collar,married,secondary,True,0.0,True,True,unknown,195,2,-1,0.0,True,2008-05-05
59,unknown,divorced,unknown,True,27.0,True,True,unknown,347,3,-1,0.0,True,2008-05-05
31,admin.,single,secondary,True,12.0,True,True,unknown,208,2,-1,0.0,True,2008-05-05
44,blue-collar,single,secondary,True,34.0,True,True,unknown,404,4,-1,0.0,True,2008-05-05
33,entrepreneur,single,tertiary,True,1068.0,True,True,unknown,396,2,-1,0.0,True,2008-05-05
40,blue-collar,married,secondary,True,211.0,True,True,unknown,216,4,-1,0.0,True,2008-05-05
46,admin.,single,tertiary,True,377.0,True,True,unknown,98,2,-1,0.0,True,2008-05-05
48,management,married,tertiary,True,263.0,True,True,unknown,350,2,-1,0.0,True,2008-05-05
42,services,married,secondary,True,1263.0,True,True,unknown,114,2,-1,0.0,True,2008-05-06
27,services,married,secondary,True,8.0,True,True,unknown,88,3,-1,0.0,True,2008-05-06
48,admin.,married,secondary,True,126.0,True,True,unknown,379,2,-1,0.0,True,2008-05-06
59,admin.,married,secondary,True,230.0,True,True,unknown,190,3,-1,0.0,True,2008-05-06
46,technician,married,tertiary,True,841.0,True,True,unknown,158,1,-1,0.0,True,2008-05-06
38,admin.,divorced,secondary,True,308.0,True,True,unknown,102,1,-1,0.0,True,2008-05-06
43,management,divorced,tertiary,True,1.0,True,True,unknown,306,1,-1,0.0,True,2008-05-06
38,admin.,divorced,tertiary,True,86.0,True,True,unknown,218,1,-1,0.0,True,2008-05-06
23,student,single,secondary,True,157.0,True,True,unknown,54,1,-1,0.0,True,2008-05-06
34,services,married,secondary,True,22.0,True,True,unknown,344,1,-1,0.0,True,2008-05-06
38,admin.,married,secondary,True,46.0,True,True,unknown,195,1,-1,0.0,True,2008-05-06
37,blue-collar,married,secondary,True,1293.0,True,True,unknown,652,1,-1,0.0,True,2008-05-06
25,admin.,single,secondary,True,122.0,True,True,unknown,286,1,-1,0.0,True,2008-05-06
48,blue-collar,married,unknown,True,131.0,True,True,unknown,189,1,-1,0.0,True,2008-05-06
49,blue-collar,single,secondary,True,143.0,True,True,unknown,83,1,-1,0.0,True,2008-05-06
38,admin.,single,secondary,True,393.0,True,True,unknown,184,2,-1,0.0,True,2008-05-06
43,blue-collar,married,primary,True,98.0,True,True,unknown,235,1,-1,0.0,True,2008-05-06
33,management,married,tertiary,True,0.0,True,True,unknown,290,1,-1,0.0,True,2008-05-06
55,blue-collar,married,secondary,True,224.0,True,True,unknown,232,1,-1,0.0,True,2008-05-06
38,blue-collar,married,secondary,True,757.0,True,True,unknown,133,1,-1,0.0,True,2008-05-06
49,services,married,secondary,True,245.0,True,True,unknown,318,1,-1,0.0,True,2008-05-06
40,management,married,secondary,True,8486.0,True,True,unknown,260,3,-1,0.0,True,2008-05-06
43,admin.,married,unknown,True,350.0,True,True,unknown,437,1,-1,0.0,True,2008-05-06
38,blue-collar,married,secondary,True,20.0,True,True,unknown,402,1,-1,0.0,True,2008-05-06
58,services,married,secondary,True,1667.0,True,True,unknown,85,1,-1,0.0,True,2008-05-06
57,technician,married,unknown,True,345.0,True,True,unknown,125,1,-1,0.0,True,2008-05-06
32,unemployed,married,secondary,True,10.0,True,True,unknown,501,4,-1,0.0,True,2008-05-06
56,management,married,tertiary,True,830.0,True,True,unknown,1201,1,-1,0.0,True,2008-05-06
58,blue-collar,divorced,unknown,True,29.0,True,True,unknown,253,1,-1,0.0,True,2008-05-06
60,retired,divorced,secondary,True,545.0,True,True,unknown,1030,1,-1,0.0,True,2008-05-06
37,technician,married,tertiary,True,8730.0,True,True,unknown,149,1,-1,0.0,True,2008-05-06
46,technician,divorced,tertiary,True,477.0,True,True,unknown,114,1,-1,0.0,True,2008-05-06
27,admin.,married,secondary,True,4.0,True,True,unknown,243,1,-1,0.0,True,2008-05-06
43,blue-collar,married,secondary,True,1205.0,True,True,unknown,769,2,-1,0.0,True,2008-05-06
32,technician,single,secondary,True,0.0,True,True,unknown,135,3,-1,0.0,True,2008-05-06
40,admin.,single,secondary,True,263.0,True,True,unknown,231,1,-1,0.0,True,2008-05-06
38,admin.,married,secondary,True,1.0,True,True,unknown,76,1,-1,0.0,True,2008-05-06
34,blue-collar,married,secondary,True,283.0,True,True,unknown,199,1,-1,0.0,True,2008-05-06
47,blue-collar,married,primary,True,206.0,True,True,unknown,152,1,-1,0.0,True,2008-05-06
42,housemaid,married,primary,True,17.0,True,True,unknown,124,1,-1,0.0,True,2008-05-06
48,technician,married,secondary,True,141.0,True,True,unknown,424,1,-1,0.0,True,2008-05-06
29,self-employed,single,tertiary,True,16.0,True,True,unknown,43,1,-1,0.0,True,2008-05-06
50,services,married,secondary,True,206.0,True,True,unknown,154,1,-1,0.0,True,2008-05-06
52,technician,married,unknown,True,7.0,True,True,unknown,203,2,-1,0.0,True,2008-05-06
50,management,married,tertiary,True,0.0,True,True,unknown,326,1,-1,0.0,True,2008-05-06
58,retired,married,tertiary,True,0.0,True,True,unknown,393,1,-1,0.0,True,2008-05-06
46,blue-collar,divorced,primary,True,1927.0,True,True,unknown,241,3,-1,0.0,True,2008-05-06
38,technician,married,secondary,True,284.0,True,True,unknown,483,1,-1,0.0,True,2008-05-06
46,blue-collar,married,secondary,True,1660.0,True,True,unknown,259,1,-1,0.0,True,2008-05-06
32,services,single,secondary,True,406.0,True,True,unknown,227,1,-1,0.0,True,2008-05-06
51,blue-collar,married,primary,True,230.0,True,True,unknown,673,1,-1,0.0,True,2008-05-06
39,admin.,single,secondary,True,-25.0,True,True,unknown,576,1,-1,0.0,True,2008-05-06
48,admin.,married,secondary,True,182.0,True,True,unknown,180,2,-1,0.0,True,2008-05-06
36,entrepreneur,married,tertiary,True,1169.0,True,True,unknown,168,2,-1,0.0,True,2008-05-06
34,admin.,divorced,secondary,True,67.0,True,True,unknown,90,1,-1,0.0,True,2008-05-06
40,technician,married,secondary,True,77.0,True,True,unknown,505,1,-1,0.0,True,2008-05-06
43,unemployed,married,secondary,True,0.0,True,True,unknown,245,1,-1,0.0,True,2008-05-06
52,blue-collar,divorced,primary,True,55.0,True,True,unknown,186,1,-1,0.0,True,2008-05-06
33,technician,married,secondary,True,72.0,True,True,unknown,623,1,-1,0.0,True,2008-05-06
49,management,single,tertiary,True,163.0,True,True,unknown,496,3,-1,0.0,True,2008-05-06
32,management,single,tertiary,True,151.0,True,True,unknown,118,1,-1,0.0,True,2008-05-06
39,admin.,single,secondary,True,113.0,True,True,unknown,342,1,-1,0.0,True,2008-05-06
40,blue-collar,married,secondary,True,0.0,True,True,unknown,225,1,-1,0.0,True,2008-05-06
38,technician,single,tertiary,True,9.0,True,True,unknown,185,3,-1,0.0,True,2008-05-06
43,management,married,secondary,True,375.0,True,True,unknown,196,2,-1,0.0,True,2008-05-06
39,services,married,secondary,True,1142.0,True,True,unknown,276,1,-1,0.0,True,2008-05-06
54,blue-collar,married,primary,True,2102.0,True,True,unknown,76,1,-1,0.0,True,2008-05-06
38,technician,single,tertiary,True,4325.0,True,True,unknown,87,1,-1,0.0,True,2008-05-06
40,blue-collar,married,secondary,True,217.0,True,True,unknown,195,1,-1,0.0,True,2008-05-06
55,admin.,married,secondary,True,131.0,True,True,unknown,744,1,-1,0.0,True,2008-05-06
42,management,married,tertiary,True,1680.0,True,True,unknown,765,1,-1,0.0,True,2008-05-06
39,blue-collar,married,secondary,True,0.0,True,True,unknown,262,1,-1,0.0,True,2008-05-06
40,blue-collar,married,primary,True,46.0,True,True,unknown,119,1,-1,0.0,True,2008-05-06
32,blue-collar,married,secondary,True,320.0,True,True,unknown,198,2,-1,0.0,True,2008-05-06
55,admin.,married,secondary,True,183.0,True,True,unknown,150,1,-1,0.0,True,2008-05-06
45,blue-collar,married,secondary,True,39.0,True,True,unknown,241,1,-1,0.0,True,2008-05-06
35,management,single,tertiary,True,560.0,True,True,unknown,181,1,-1,0.0,True,2008-05-06
58,technician,divorced,secondary,True,469.0,True,True,unknown,196,1,-1,0.0,True,2008-05-06
35,admin.,married,secondary,True,530.0,True,True,unknown,149,1,-1,0.0,True,2008-05-06
49,services,married,primary,True,61.0,True,True,unknown,246,1,-1,0.0,True,2008-05-06
34,technician,single,tertiary,True,242.0,True,True,unknown,112,1,-1,0.0,True,2008-05-06
36,blue-collar,married,secondary,True,139.0,True,True,unknown,309,2,-1,0.0,True,2008-05-06
24,self-employed,single,secondary,True,0.0,True,True,unknown,278,1,-1,0.0,True,2008-05-06
34,technician,married,secondary,True,367.0,True,True,unknown,140,1,-1,0.0,True,2008-05-06
51,admin.,divorced,secondary,True,228.0,True,True,unknown,136,1,-1,0.0,True,2008-05-06
39,technician,single,unknown,True,45248.0,True,True,unknown,1623,1,-1,0.0,True,2008-05-06
50,self-employed,married,unknown,True,-84.0,True,True,unknown,101,1,-1,0.0,True,2008-05-06
32,services,single,secondary,True,310.0,True,True,unknown,144,1,-1,0.0,True,2008-05-06
42,blue-collar,married,unknown,True,132.0,True,True,unknown,238,1,-1,0.0,True,2008-05-06
50,technician,married,secondary,True,797.0,True,True,unknown,354,1,-1,0.0,True,2008-05-06
40,services,married,secondary,True,71.0,True,True,unknown,79,1,-1,0.0,True,2008-05-06
46,management,divorced,unknown,True,2.0,True,True,unknown,187,1,-1,0.0,True,2008-05-06
37,management,married,tertiary,True,231.0,True,True,unknown,451,2,-1,0.0,True,2008-05-06
34,blue-collar,married,secondary,True,270.0,True,True,unknown,159,1,-1,0.0,True,2008-05-06
44,blue-collar,married,secondary,True,274.0,True,True,unknown,409,1,-1,0.0,True,2008-05-06
40,admin.,single,secondary,True,-109.0,True,True,unknown,170,1,-1,0.0,True,2008-05-06
37,technician,married,secondary,True,1.0,True,True,unknown,608,1,-1,0.0,True,2008-05-06
33,blue-collar,single,secondary,True,-60.0,True,True,unknown,243,1,-1,0.0,True,2008-05-06
35,blue-collar,married,secondary,True,89.0,True,True,unknown,145,2,-1,0.0,True,2008-05-06
58,blue-collar,divorced,secondary,True,-11.0,True,True,unknown,112,1,-1,0.0,True,2008-05-06
39,blue-collar,married,primary,True,0.0,True,True,unknown,262,2,-1,0.0,True,2008-05-06
43,blue-collar,married,secondary,True,-509.0,True,True,unknown,124,1,-1,0.0,True,2008-05-06
39,unemployed,married,primary,True,408.0,True,True,unknown,53,1,-1,0.0,True,2008-05-06
36,services,single,primary,True,58.0,True,True,unknown,134,1,-1,0.0,True,2008-05-06
57,retired,single,secondary,True,1640.0,True,True,unknown,204,4,-1,0.0,True,2008-05-06
36,admin.,single,secondary,True,20.0,True,True,unknown,186,1,-1,0.0,True,2008-05-06
50,blue-collar,married,primary,True,71.0,True,True,unknown,678,1,-1,0.0,True,2008-05-06
55,blue-collar,married,secondary,True,52.0,True,True,unknown,182,1,-1,0.0,True,2008-05-06
44,self-employed,married,tertiary,True,292.0,True,True,unknown,162,1,-1,0.0,True,2008-05-06
44,services,divorced,secondary,True,424.0,True,True,unknown,27,1,-1,0.0,True,2008-05-06
39,housemaid,single,primary,True,109.0,True,True,unknown,699,3,-1,0.0,True,2008-05-06
46,blue-collar,married,unknown,True,1044.0,True,True,unknown,43,1,-1,0.0,True,2008-05-06
39,blue-collar,married,secondary,True,983.0,True,True,unknown,97,1,-1,0.0,True,2008-05-06
34,admin.,married,secondary,True,869.0,True,True,unknown,1677,1,-1,0.0,True,2008-05-06
40,blue-collar,married,primary,True,668.0,True,True,unknown,283,2,-1,0.0,True,2008-05-06
50,management,married,tertiary,True,964.0,True,True,unknown,323,1,-1,0.0,True,2008-05-06
31,management,single,secondary,True,301.0,True,True,unknown,82,1,-1,0.0,True,2008-05-06
37,admin.,single,secondary,True,140.0,True,True,unknown,310,1,-1,0.0,True,2008-05-06
39,management,single,secondary,True,1877.0,True,True,unknown,185,1,-1,0.0,True,2008-05-06
51,blue-collar,married,primary,True,1127.0,True,True,unknown,47,1,-1,0.0,True,2008-05-06
41,technician,married,secondary,True,871.0,True,True,unknown,145,1,-1,0.0,True,2008-05-06
41,technician,married,secondary,True,767.0,True,True,unknown,204,1,-1,0.0,True,2008-05-06
43,blue-collar,married,secondary,True,0.0,True,True,unknown,187,1,-1,0.0,True,2008-05-06
30,services,single,secondary,True,209.0,True,True,unknown,30,2,-1,0.0,True,2008-05-06
54,management,divorced,primary,True,0.0,True,True,unknown,472,1,-1,0.0,True,2008-05-06
43,blue-collar,divorced,secondary,True,110.0,True,True,unknown,448,1,-1,0.0,True,2008-05-06
59,management,divorced,tertiary,True,-76.0,True,True,unknown,264,1,-1,0.0,True,2008-05-06
47,technician,married,unknown,True,178.0,True,True,unknown,169,1,-1,0.0,True,2008-05-06
40,blue-collar,married,primary,True,-66.0,True,True,unknown,288,1,-1,0.0,True,2008-05-06
32,technician,married,secondary,True,0.0,True,True,unknown,176,2,-1,0.0,True,2008-05-06
29,blue-collar,married,secondary,True,1.0,True,True,unknown,215,1,-1,0.0,True,2008-05-06
36,blue-collar,married,secondary,True,0.0,True,True,unknown,337,1,-1,0.0,True,2008-05-06
55,unemployed,married,tertiary,True,5345.0,True,True,unknown,278,1,-1,0.0,True,2008-05-06
30,blue-collar,divorced,secondary,True,-209.0,True,True,unknown,188,2,-1,0.0,True,2008-05-06
39,admin.,single,secondary,True,0.0,True,True,unknown,174,2,-1,0.0,True,2008-05-06
39,blue-collar,divorced,secondary,True,42.0,True,True,unknown,226,2,-1,0.0,True,2008-05-06
50,blue-collar,divorced,secondary,True,41.0,True,True,unknown,190,1,-1,0.0,True,2008-05-06
44,blue-collar,married,secondary,True,-99.0,True,True,unknown,111,2,-1,0.0,True,2008-05-06
37,technician,single,secondary,True,17.0,True,True,unknown,164,1,-1,0.0,True,2008-05-06
46,admin.,married,primary,True,276.0,True,True,unknown,157,2,-1,0.0,True,2008-05-06
32,technician,single,unknown,True,-170.0,True,True,unknown,46,1,-1,0.0,True,2008-05-06
37,management,single,tertiary,True,230.0,True,True,unknown,374,1,-1,0.0,True,2008-05-06
29,blue-collar,married,secondary,True,9.0,True,True,unknown,349,1,-1,0.0,True,2008-05-06
41,blue-collar,married,secondary,True,946.0,True,True,unknown,325,1,-1,0.0,True,2008-05-06
45,blue-collar,married,primary,True,1297.0,True,True,unknown,233,2,-1,0.0,True,2008-05-06
57,retired,divorced,secondary,True,-331.0,True,True,unknown,531,1,-1,0.0,True,2008-05-06
48,blue-collar,single,secondary,True,44.0,True,True,unknown,153,1,-1,0.0,True,2008-05-06
60,retired,married,secondary,True,15.0,True,True,unknown,80,1,-1,0.0,True,2008-05-06
26,admin.,single,secondary,True,712.0,True,True,unknown,232,1,-1,0.0,True,2008-05-06
